,Value,Anomaly,year,Month,county
463,0.02,-0.28,1933,August,Trinity
464,0.64,-0.34,1933,September,Trinity
465,3.15,-0.34,1933,October,Trinity
466,0.12,-7.73,1933,November,Trinity
467,15.78,5.73,1933,December,Trinity
468,5.64,-5.13,1934,January,Trinity
469,6.05,-3.3,1934,February,Trinity
470,4.62,-2.79,1934,March,Trinity
471,3.17,-0.84,1934,April,Trinity
472,2.32,0.13,1934,May,Trinity
473,0.91,0.01,1934,June,Trinity
474,0.0,-0.19,1934,July,Trinity
475,0.05,-0.25,1934,August,Trinity
476,1.15,0.17,1934,September,Trinity
477,6.54,3.05,1934,October,Trinity
478,11.49,3.64,1934,November,Trinity
479,5.49,-4.56,1934,December,Trinity
480,9.67,-1.1,1935,January,Trinity
481,5.61,-3.74,1935,February,Trinity
482,5.28,-2.13,1935,March,Trinity
483,10.05,6.04,1935,April,Trinity
484,0.32,-1.87,1935,May,Trinity
485,0.01,-0.89,1935,June,Trinity
486,0.41,0.22,1935,July,Trinity
487,0.61,0.31,1935,August,Trinity
488,1.11,0.13,1935,September,Trinity
489,3.76,0.27,1935,October,Trinity
490,3.04,-4.81,1935,November,Trinity
491,8.62,-1.43,1935,December,Trinity
492,19.86,9.09,1936,January,Trinity
493,11.99,2.64,1936,February,Trinity
494,2.12,-5.29,1936,March,Trinity
495,3.68,-0.33,1936,April,Trinity
496,2.38,0.19,1936,May,Trinity
497,2.65,1.75,1936,June,Trinity
498,0.62,0.43,1936,July,Trinity
499,0.01,-0.29,1936,August,Trinity
500,0.09,-0.89,1936,September,Trinity
501,0.16,-3.33,1936,October,Trinity
502,0.03,-7.82,1936,November,Trinity
503,5.59,-4.46,1936,December,Trinity
504,6.04,-4.73,1937,January,Trinity
505,12.7,3.35,1937,February,Trinity
506,10.4,2.99,1937,March,Trinity
507,5.47,1.46,1937,April,Trinity
508,0.92,-1.27,1937,May,Trinity
509,3.0,2.1,1937,June,Trinity
510,0.01,-0.18,1937,July,Trinity
511,0.01,-0.29,1937,August,Trinity
512,0.22,-0.76,1937,September,Trinity
513,4.97,1.48,1937,October,Trinity
514,19.19,11.34,1937,November,Trinity
515,10.91,0.86,1937,December,Trinity
516,9.8,-0.97,1938,January,Trinity
517,20.43,11.08,1938,February,Trinity
518,17.19,9.78,1938,March,Trinity
519,4.1,0.09,1938,April,Trinity
520,1.23,-0.96,1938,May,Trinity
521,0.17,-0.73,1938,June,Trinity
522,0.43,0.24,1938,July,Trinity
523,0.0,-0.3,1938,August,Trinity
524,1.41,0.43,1938,September,Trinity
525,5.62,2.13,1938,October,Trinity
526,5.66,-2.19,1938,November,Trinity
527,5.91,-4.14,1938,December,Trinity
528,6.85,-3.92,1939,January,Trinity
529,3.93,-5.42,1939,February,Trinity
530,6.04,-1.37,1939,March,Trinity
531,0.4,-3.61,1939,April,Trinity
532,4.18,1.99,1939,May,Trinity
533,0.37,-0.53,1939,June,Trinity
534,0.34,0.15,1939,July,Trinity
535,0.03,-0.27,1939,August,Trinity
536,0.68,-0.3,1939,September,Trinity
537,1.2,-2.29,1939,October,Trinity
538,0.86,-6.99,1939,November,Trinity
539,16.17,6.12,1939,December,Trinity
540,14.75,3.98,1940,January,Trinity
541,22.38,13.03,1940,February,Trinity
542,10.6,3.19,1940,March,Trinity
543,2.41,-1.6,1940,April,Trinity
544,3.07,0.88,1940,May,Trinity
545,0.53,-0.37,1940,June,Trinity
546,0.01,-0.18,1940,July,Trinity
547,0.12,-0.18,1940,August,Trinity
548,2.17,1.19,1940,September,Trinity
549,5.22,1.73,1940,October,Trinity
550,3.01,-4.84,1940,November,Trinity
551,22.05,12.0,1940,December,Trinity
552,18.08,7.31,1941,January,Trinity
553,12.45,3.1,1941,February,Trinity
554,8.03,0.62,1941,March,Trinity
555,7.24,3.23,1941,April,Trinity
556,5.42,3.23,1941,May,Trinity
557,1.75,0.85,1941,June,Trinity
558,0.25,0.06,1941,July,Trinity
559,0.42,0.12,1941,August,Trinity
560,0.59,-0.39,1941,September,Trinity
561,2.61,-0.88,1941,October,Trinity
562,5.63,-2.22,1941,November,Trinity
563,22.02,11.97,1941,December,Trinity
564,9.52,-1.25,1942,January,Trinity
565,11.55,2.2,1942,February,Trinity
566,1.72,-5.69,1942,March,Trinity
567,8.19,4.18,1942,April,Trinity
568,6.3,4.11,1942,May,Trinity
569,0.26,-0.64,1942,June,Trinity
570,0.13,-0.06,1942,July,Trinity
571,0.02,-0.28,1942,August,Trinity
572,0.5,-0.48,1942,September,Trinity
573,1.1,-2.39,1942,October,Trinity
574,11.09,3.24,1942,November,Trinity
575,11.88,1.83,1942,December,Trinity
576,14.64,3.87,1943,January,Trinity
577,3.61,-5.74,1943,February,Trinity
578,6.17,-1.24,1943,March,Trinity
579,5.23,1.22,1943,April,Trinity
580,1.27,-0.92,1943,May,Trinity
581,1.29,0.39,1943,June,Trinity
582,0.13,-0.06,1943,July,Trinity
583,0.02,-0.28,1943,August,Trinity
584,0.05,-0.93,1943,September,Trinity
585,5.5,2.01,1943,October,Trinity
586,3.27,-4.58,1943,November,Trinity
587,2.79,-7.26,1943,December,Trinity
588,7.57,-3.2,1944,January,Trinity
589,6.78,-2.57,1944,February,Trinity
590,3.8,-3.61,1944,March,Trinity
591,4.23,0.22,1944,April,Trinity
592,2.51,0.32,1944,May,Trinity
593,2.35,1.45,1944,June,Trinity
594,0.52,0.33,1944,July,Trinity
595,0.07,-0.23,1944,August,Trinity
596,0.21,-0.77,1944,September,Trinity
597,3.2,-0.29,1944,October,Trinity
598,12.87,5.02,1944,November,Trinity
599,8.03,-2.02,1944,December,Trinity
600,4.19,-6.58,1945,January,Trinity
601,9.07,-0.28,1945,February,Trinity
602,8.08,0.67,1945,March,Trinity
603,1.55,-2.46,1945,April,Trinity
604,5.41,3.22,1945,May,Trinity
605,0.56,-0.34,1945,June,Trinity
606,0.11,-0.08,1945,July,Trinity
607,0.02,-0.28,1945,August,Trinity
608,0.19,-0.79,1945,September,Trinity
609,8.7,5.21,1945,October,Trinity
610,12.56,4.71,1945,November,Trinity
611,20.22,10.17,1945,December,Trinity
612,6.08,-4.69,1946,January,Trinity
613,6.05,-3.3,1946,February,Trinity
614,4.18,-3.23,1946,March,Trinity
615,0.37,-3.64,1946,April,Trinity
616,1.05,-1.14,1946,May,Trinity
617,0.13,-0.77,1946,June,Trinity
618,0.88,0.69,1946,July,Trinity
619,0.0,-0.3,1946,August,Trinity
620,0.46,-0.52,1946,September,Trinity
621,2.01,-1.48,1946,October,Trinity
622,9.87,2.02,1946,November,Trinity
623,4.73,-5.32,1946,December,Trinity
624,3.8,-6.97,1947,January,Trinity
625,5.51,-3.84,1947,February,Trinity
626,11.44,4.03,1947,March,Trinity
627,1.44,-2.57,1947,April,Trinity
628,0.78,-1.41,1947,May,Trinity
629,3.23,2.33,1947,June,Trinity
630,0.48,0.29,1947,July,Trinity
631,0.5,0.2,1947,August,Trinity
632,0.21,-0.77,1947,September,Trinity
633,10.07,6.58,1947,October,Trinity
634,1.71,-6.14,1947,November,Trinity
635,2.85,-7.2,1947,December,Trinity
636,10.25,-0.52,1948,January,Trinity
637,4.83,-4.52,1948,February,Trinity
638,6.82,-0.59,1948,March,Trinity
639,13.07,9.06,1948,April,Trinity
640,3.2,1.01,1948,May,Trinity
641,2.16,1.26,1948,June,Trinity
642,0.68,0.49,1948,July,Trinity
643,0.19,-0.11,1948,August,Trinity
644,2.86,1.88,1948,September,Trinity
645,1.92,-1.57,1948,October,Trinity
646,4.65,-3.2,1948,November,Trinity
647,9.5,-0.55,1948,December,Trinity
648,1.48,-9.29,1949,January,Trinity
649,8.24,-1.11,1949,February,Trinity
650,12.87,5.46,1949,March,Trinity
651,0.57,-3.44,1949,April,Trinity
652,2.7,0.51,1949,May,Trinity
653,0.32,-0.58,1949,June,Trinity
654,0.14,-0.05,1949,July,Trinity
655,0.03,-0.27,1949,August,Trinity
656,0.5,-0.48,1949,September,Trinity
657,1.01,-2.48,1949,October,Trinity
658,4.4,-3.45,1949,November,Trinity
659,3.08,-6.97,1949,December,Trinity
660,16.56,5.79,1950,January,Trinity
661,6.73,-2.62,1950,February,Trinity
662,9.84,2.43,1950,March,Trinity
663,2.88,-1.13,1950,April,Trinity
664,1.65,-0.54,1950,May,Trinity
665,1.57,0.67,1950,June,Trinity
666,0.0,-0.19,1950,July,Trinity
667,0.03,-0.27,1950,August,Trinity
668,1.43,0.45,1950,September,Trinity
669,15.51,12.02,1950,October,Trinity
670,6.54,-1.31,1950,November,Trinity
671,12.71,2.66,1950,December,Trinity
672,13.57,2.8,1951,January,Trinity
673,9.39,0.04,1951,February,Trinity
674,2.73,-4.68,1951,March,Trinity
675,3.04,-0.97,1951,April,Trinity
676,2.76,0.57,1951,May,Trinity
677,0.02,-0.88,1951,June,Trinity
678,0.03,-0.16,1951,July,Trinity
679,0.35,0.05,1951,August,Trinity
680,0.37,-0.61,1951,September,Trinity
681,5.25,1.76,1951,October,Trinity
682,12.14,4.29,1951,November,Trinity
683,19.05,9.0,1951,December,Trinity
684,14.35,3.58,1952,January,Trinity
685,8.05,-1.3,1952,February,Trinity
686,6.2,-1.21,1952,March,Trinity
687,1.97,-2.04,1952,April,Trinity
688,1.98,-0.21,1952,May,Trinity
689,2.93,2.03,1952,June,Trinity
690,0.63,0.44,1952,July,Trinity
691,0.18,-0.12,1952,August,Trinity
692,0.19,-0.79,1952,September,Trinity
693,0.7,-2.79,1952,October,Trinity
694,4.29,-3.56,1952,November,Trinity
695,23.71,13.66,1952,December,Trinity
696,17.72,6.95,1953,January,Trinity
697,2.16,-7.19,1953,February,Trinity
698,8.16,0.75,1953,March,Trinity
699,6.06,2.05,1953,April,Trinity
700,5.44,3.25,1953,May,Trinity
701,1.99,1.09,1953,June,Trinity
702,0.0,-0.19,1953,July,Trinity
703,0.83,0.53,1953,August,Trinity
704,0.09,-0.89,1953,September,Trinity
705,2.79,-0.7,1953,October,Trinity
706,10.43,2.58,1953,November,Trinity
707,4.13,-5.92,1953,December,Trinity
708,22.91,12.14,1954,January,Trinity
709,8.08,-1.27,1954,February,Trinity
710,8.29,0.88,1954,March,Trinity
711,6.61,2.6,1954,April,Trinity
712,0.02,-2.17,1954,May,Trinity
713,2.0,1.1,1954,June,Trinity
714,0.06,-0.13,1954,July,Trinity
715,1.5,1.2,1954,August,Trinity
716,0.61,-0.37,1954,September,Trinity
717,1.76,-1.73,1954,October,Trinity
718,8.34,0.49,1954,November,Trinity
719,10.91,0.86,1954,December,Trinity
720,5.26,-5.51,1955,January,Trinity
721,2.31,-7.04,1955,February,Trinity
722,1.98,-5.43,1955,March,Trinity
723,6.28,2.27,1955,April,Trinity
724,0.04,-2.15,1955,May,Trinity
725,0.19,-0.71,1955,June,Trinity
726,0.14,-0.05,1955,July,Trinity
727,0.03,-0.27,1955,August,Trinity
728,1.12,0.14,1955,September,Trinity
729,1.48,-2.01,1955,October,Trinity
730,11.16,3.31,1955,November,Trinity
731,27.94,17.89,1955,December,Trinity
732,20.95,10.18,1956,January,Trinity
733,13.48,4.13,1956,February,Trinity
734,1.65,-5.76,1956,March,Trinity
735,1.89,-2.12,1956,April,Trinity
736,3.42,1.23,1956,May,Trinity
737,0.72,-0.18,1956,June,Trinity
738,0.22,0.03,1956,July,Trinity
739,0.04,-0.26,1956,August,Trinity
740,0.35,-0.63,1956,September,Trinity
741,8.05,4.56,1956,October,Trinity
742,0.4,-7.45,1956,November,Trinity
743,2.21,-7.84,1956,December,Trinity
744,7.75,-3.02,1957,January,Trinity
745,11.37,2.02,1957,February,Trinity
746,11.09,3.68,1957,March,Trinity
747,3.93,-0.08,1957,April,Trinity
748,6.65,4.46,1957,May,Trinity
749,0.05,-0.85,1957,June,Trinity
750,0.23,0.04,1957,July,Trinity
751,0.02,-0.28,1957,August,Trinity
752,3.75,2.77,1957,September,Trinity
753,9.99,6.5,1957,October,Trinity
754,6.76,-1.09,1957,November,Trinity
755,11.72,1.67,1957,December,Trinity
756,14.0,3.23,1958,January,Trinity
757,27.87,18.52,1958,February,Trinity
758,10.55,3.14,1958,March,Trinity
759,6.61,2.6,1958,April,Trinity
760,2.13,-0.06,1958,May,Trinity
761,2.63,1.73,1958,June,Trinity
762,0.71,0.52,1958,July,Trinity
763,0.64,0.34,1958,August,Trinity
764,0.59,-0.39,1958,September,Trinity
765,0.62,-2.87,1958,October,Trinity
766,3.41,-4.44,1958,November,Trinity
767,5.12,-4.93,1958,December,Trinity
768,18.49,7.72,1959,January,Trinity
769,12.57,3.22,1959,February,Trinity
770,4.12,-3.29,1959,March,Trinity
771,0.78,-3.23,1959,April,Trinity
772,0.71,-1.48,1959,May,Trinity
773,0.06,-0.84,1959,June,Trinity
774,0.0,-0.19,1959,July,Trinity
775,0.19,-0.11,1959,August,Trinity
776,2.77,1.79,1959,September,Trinity
777,0.49,-3.0,1959,October,Trinity
778,0.17,-7.68,1959,November,Trinity
779,3.63,-6.42,1959,December,Trinity
780,8.7,-2.07,1960,January,Trinity
781,16.54,7.19,1960,February,Trinity
782,10.75,3.34,1960,March,Trinity
783,2.99,-1.02,1960,April,Trinity
784,5.31,3.12,1960,May,Trinity
785,0.0,-0.9,1960,June,Trinity
786,0.06,-0.13,1960,July,Trinity
787,0.0,-0.3,1960,August,Trinity
788,0.02,-0.96,1960,September,Trinity
789,1.53,-1.96,1960,October,Trinity
790,10.79,2.94,1960,November,Trinity
791,9.95,-0.1,1960,December,Trinity
792,6.55,-4.22,1961,January,Trinity
793,9.21,-0.14,1961,February,Trinity
794,11.07,3.66,1961,March,Trinity
795,3.16,-0.85,1961,April,Trinity
796,2.93,0.74,1961,May,Trinity
797,0.79,-0.11,1961,June,Trinity
798,0.09,-0.1,1961,July,Trinity
799,0.83,0.53,1961,August,Trinity
800,0.88,-0.1,1961,September,Trinity
801,2.4,-1.09,1961,October,Trinity
802,8.64,0.79,1961,November,Trinity
803,6.64,-3.41,1961,December,Trinity
804,3.96,-6.81,1962,January,Trinity
805,12.61,3.26,1962,February,Trinity
806,7.22,-0.19,1962,March,Trinity
807,1.67,-2.34,1962,April,Trinity
808,1.61,-0.58,1962,May,Trinity
809,0.19,-0.71,1962,June,Trinity
810,0.1,-0.09,1962,July,Trinity
811,1.66,1.36,1962,August,Trinity
812,1.07,0.09,1962,September,Trinity
813,13.58,10.09,1962,October,Trinity
814,6.88,-0.97,1962,November,Trinity
815,7.54,-2.51,1962,December,Trinity
816,4.21,-6.56,1963,January,Trinity
817,10.02,0.67,1963,February,Trinity
818,9.47,2.06,1963,March,Trinity
819,12.63,8.62,1963,April,Trinity
820,2.32,0.13,1963,May,Trinity
821,0.51,-0.39,1963,June,Trinity
822,0.02,-0.17,1963,July,Trinity
823,0.08,-0.22,1963,August,Trinity
824,0.18,-0.8,1963,September,Trinity
825,5.82,2.33,1963,October,Trinity
826,14.28,6.43,1963,November,Trinity
827,3.18,-6.87,1963,December,Trinity
828,11.99,1.22,1964,January,Trinity
829,0.87,-8.48,1964,February,Trinity
830,3.91,-3.5,1964,March,Trinity
831,0.59,-3.42,1964,April,Trinity
832,1.92,-0.27,1964,May,Trinity
833,1.12,0.22,1964,June,Trinity
834,0.26,0.07,1964,July,Trinity
835,0.02,-0.28,1964,August,Trinity
836,0.3,-0.68,1964,September,Trinity
837,2.59,-0.9,1964,October,Trinity
838,12.01,4.16,1964,November,Trinity
839,28.49,18.44,1964,December,Trinity
840,11.51,0.74,1965,January,Trinity
841,1.74,-7.61,1965,February,Trinity
842,1.8,-5.61,1965,March,Trinity
843,9.16,5.15,1965,April,Trinity
844,0.38,-1.81,1965,May,Trinity
845,0.48,-0.42,1965,June,Trinity
846,0.05,-0.14,1965,July,Trinity
847,1.31,1.01,1965,August,Trinity
848,0.02,-0.96,1965,September,Trinity
849,0.52,-2.97,1965,October,Trinity
850,14.62,6.77,1965,November,Trinity
851,6.3,-3.75,1965,December,Trinity
852,13.08,2.31,1966,January,Trinity
853,5.14,-4.21,1966,February,Trinity
854,5.75,-1.66,1966,March,Trinity
855,2.14,-1.87,1966,April,Trinity
856,0.39,-1.8,1966,May,Trinity
857,0.39,-0.51,1966,June,Trinity
858,0.21,0.02,1966,July,Trinity
859,0.26,-0.04,1966,August,Trinity
860,0.87,-0.11,1966,September,Trinity
861,0.23,-3.26,1966,October,Trinity
862,13.53,5.68,1966,November,Trinity
863,11.76,1.71,1966,December,Trinity
864,15.12,4.35,1967,January,Trinity
865,0.74,-8.61,1967,February,Trinity
866,9.7,2.29,1967,March,Trinity
867,7.13,3.12,1967,April,Trinity
868,0.91,-1.28,1967,May,Trinity
869,1.24,0.34,1967,June,Trinity
870,0.08,-0.11,1967,July,Trinity
871,0.28,-0.02,1967,August,Trinity
872,0.35,-0.63,1967,September,Trinity
873,3.25,-0.24,1967,October,Trinity
874,4.75,-3.1,1967,November,Trinity
875,9.43,-0.62,1967,December,Trinity
876,13.43,2.66,1968,January,Trinity
877,10.44,1.09,1968,February,Trinity
878,5.18,-2.23,1968,March,Trinity
879,0.41,-3.6,1968,April,Trinity
880,1.73,-0.46,1968,May,Trinity
881,0.35,-0.55,1968,June,Trinity
882,0.02,-0.17,1968,July,Trinity
883,1.75,1.45,1968,August,Trinity
884,0.32,-0.66,1968,September,Trinity
885,3.44,-0.05,1968,October,Trinity
886,7.45,-0.4,1968,November,Trinity
887,19.92,9.87,1968,December,Trinity
888,18.86,8.09,1969,January,Trinity
889,11.72,2.37,1969,February,Trinity
890,2.62,-4.79,1969,March,Trinity
891,3.29,-0.72,1969,April,Trinity
892,0.67,-1.52,1969,May,Trinity
893,1.4,0.5,1969,June,Trinity
894,0.04,-0.15,1969,July,Trinity
895,0.0,-0.3,1969,August,Trinity
896,0.32,-0.66,1969,September,Trinity
897,4.21,0.72,1969,October,Trinity
898,2.39,-5.46,1969,November,Trinity
899,21.73,11.68,1969,December,Trinity
900,27.45,16.68,1970,January,Trinity
901,4.52,-4.83,1970,February,Trinity
902,4.19,-3.22,1970,March,Trinity
903,1.22,-2.79,1970,April,Trinity
904,0.97,-1.22,1970,May,Trinity
905,1.05,0.15,1970,June,Trinity
906,0.01,-0.18,1970,July,Trinity
907,0.0,-0.3,1970,August,Trinity
908,0.03,-0.95,1970,September,Trinity
909,4.09,0.6,1970,October,Trinity
910,20.97,13.12,1970,November,Trinity
911,15.66,5.61,1970,December,Trinity
912,9.94,-0.83,1971,January,Trinity
913,1.59,-7.76,1971,February,Trinity
914,13.71,6.3,1971,March,Trinity
915,3.11,-0.9,1971,April,Trinity
916,1.87,-0.32,1971,May,Trinity
917,0.59,-0.31,1971,June,Trinity
918,0.24,0.05,1971,July,Trinity
919,0.48,0.18,1971,August,Trinity
920,1.72,0.74,1971,September,Trinity
921,1.48,-2.01,1971,October,Trinity
922,8.68,0.83,1971,November,Trinity
923,8.95,-1.1,1971,December,Trinity
924,8.19,-2.58,1972,January,Trinity
925,8.7,-0.65,1972,February,Trinity
926,7.23,-0.18,1972,March,Trinity
927,4.25,0.24,1972,April,Trinity
928,1.65,-0.54,1972,May,Trinity
929,1.12,0.22,1972,June,Trinity
930,0.0,-0.19,1972,July,Trinity
931,0.55,0.25,1972,August,Trinity
932,2.76,1.78,1972,September,Trinity
933,3.8,0.31,1972,October,Trinity
934,8.69,0.84,1972,November,Trinity
935,10.34,0.29,1972,December,Trinity
936,14.09,3.32,1973,January,Trinity
937,9.72,0.37,1973,February,Trinity
938,5.8,-1.61,1973,March,Trinity
939,1.27,-2.74,1973,April,Trinity
940,0.5,-1.69,1973,May,Trinity
941,0.06,-0.84,1973,June,Trinity
942,0.11,-0.08,1973,July,Trinity
943,0.01,-0.29,1973,August,Trinity
944,2.73,1.75,1973,September,Trinity
945,6.71,3.22,1973,October,Trinity
946,22.69,14.84,1973,November,Trinity
947,14.05,4.0,1973,December,Trinity
948,16.59,5.82,1974,January,Trinity
949,6.96,-2.39,1974,February,Trinity
950,15.07,7.66,1974,March,Trinity
951,4.87,0.86,1974,April,Trinity
952,0.32,-1.87,1974,May,Trinity
953,0.79,-0.11,1974,June,Trinity
954,0.62,0.43,1974,July,Trinity
955,0.39,0.09,1974,August,Trinity
956,0.0,-0.98,1974,September,Trinity
957,2.5,-0.99,1974,October,Trinity
958,3.18,-4.67,1974,November,Trinity
959,8.75,-1.3,1974,December,Trinity
960,7.06,-3.71,1975,January,Trinity
961,15.65,6.3,1975,February,Trinity
962,20.75,13.34,1975,March,Trinity
963,3.66,-0.35,1975,April,Trinity
964,0.59,-1.6,1975,May,Trinity
965,0.28,-0.62,1975,June,Trinity
966,0.26,0.07,1975,July,Trinity
967,0.48,0.18,1975,August,Trinity
968,0.14,-0.84,1975,September,Trinity
969,8.48,4.99,1975,October,Trinity
970,4.97,-2.88,1975,November,Trinity
971,4.66,-5.39,1975,December,Trinity
972,1.9,-8.87,1976,January,Trinity
973,10.26,0.91,1976,February,Trinity
974,2.85,-4.56,1976,March,Trinity
975,3.95,-0.06,1976,April,Trinity
976,0.18,-2.01,1976,May,Trinity
977,0.15,-0.75,1976,June,Trinity
978,0.35,0.16,1976,July,Trinity
979,1.78,1.48,1976,August,Trinity
980,0.98,0.0,1976,September,Trinity
981,0.5,-2.99,1976,October,Trinity
982,2.16,-5.69,1976,November,Trinity
983,0.56,-9.49,1976,December,Trinity
984,3.92,-6.85,1977,January,Trinity
985,3.94,-5.41,1977,February,Trinity
986,4.38,-3.03,1977,March,Trinity
987,0.88,-3.13,1977,April,Trinity
988,3.53,1.34,1977,May,Trinity
989,0.43,-0.47,1977,June,Trinity
990,0.13,-0.06,1977,July,Trinity
991,0.4,0.1,1977,August,Trinity
992,3.81,2.83,1977,September,Trinity
993,2.21,-1.28,1977,October,Trinity
994,8.01,0.16,1977,November,Trinity
995,14.89,4.84,1977,December,Trinity
996,19.53,8.76,1978,January,Trinity
997,9.83,0.48,1978,February,Trinity
998,9.42,2.01,1978,March,Trinity
999,7.62,3.61,1978,April,Trinity
1000,1.07,-1.12,1978,May,Trinity
1001,0.86,-0.04,1978,June,Trinity
1002,0.1,-0.09,1978,July,Trinity
1003,0.57,0.27,1978,August,Trinity
1004,3.44,2.46,1978,September,Trinity
1005,0.02,-3.47,1978,October,Trinity
1006,3.12,-4.73,1978,November,Trinity
1007,1.73,-8.32,1978,December,Trinity
1008,8.82,-1.95,1979,January,Trinity
1009,12.46,3.11,1979,February,Trinity
1010,5.43,-1.98,1979,March,Trinity
1011,4.01,0.0,1979,April,Trinity
1012,2.82,0.63,1979,May,Trinity
1013,0.08,-0.82,1979,June,Trinity
1014,0.33,0.14,1979,July,Trinity
1015,0.57,0.27,1979,August,Trinity
1016,1.12,0.14,1979,September,Trinity
1017,9.23,5.74,1979,October,Trinity
1018,10.97,3.12,1979,November,Trinity
1019,6.87,-3.18,1979,December,Trinity
1020,9.45,-1.32,1980,January,Trinity
1021,12.41,3.06,1980,February,Trinity
1022,5.15,-2.26,1980,March,Trinity
1023,4.32,0.31,1980,April,Trinity
1024,1.2,-0.99,1980,May,Trinity
1025,0.96,0.06,1980,June,Trinity
1026,0.01,-0.18,1980,July,Trinity
1027,0.0,-0.3,1980,August,Trinity
1028,0.35,-0.63,1980,September,Trinity
1029,2.54,-0.95,1980,October,Trinity
1030,2.35,-5.5,1980,November,Trinity
1031,10.7,0.65,1980,December,Trinity
1032,11.65,0.88,1981,January,Trinity
1033,6.25,-3.1,1981,February,Trinity
1034,6.86,-0.55,1981,March,Trinity
1035,2.23,-1.78,1981,April,Trinity
1036,1.94,-0.25,1981,May,Trinity
1037,0.13,-0.77,1981,June,Trinity
1038,0.06,-0.13,1981,July,Trinity
1039,0.0,-0.3,1981,August,Trinity
1040,1.96,0.98,1981,September,Trinity
1041,6.48,2.99,1981,October,Trinity
1042,17.23,9.38,1981,November,Trinity
1043,17.66,7.61,1981,December,Trinity
1044,7.02,-3.75,1982,January,Trinity
1045,9.09,-0.26,1982,February,Trinity
1046,10.72,3.31,1982,March,Trinity
1047,7.66,3.65,1982,April,Trinity
1048,0.14,-2.05,1982,May,Trinity
1049,2.1,1.2,1982,June,Trinity
1050,0.17,-0.02,1982,July,Trinity
1051,0.16,-0.14,1982,August,Trinity
1052,1.18,0.2,1982,September,Trinity
1053,6.81,3.32,1982,October,Trinity
1054,12.18,4.33,1982,November,Trinity
1055,16.36,6.31,1982,December,Trinity
1056,14.33,3.56,1983,January,Trinity
1057,19.9,10.55,1983,February,Trinity
1058,21.96,14.55,1983,March,Trinity
1059,6.64,2.63,1983,April,Trinity
1060,1.58,-0.61,1983,May,Trinity
1061,0.28,-0.62,1983,June,Trinity
1062,0.53,0.34,1983,July,Trinity
1063,1.68,1.38,1983,August,Trinity
1064,1.56,0.58,1983,September,Trinity
1065,2.08,-1.41,1983,October,Trinity
1066,18.85,11.0,1983,November,Trinity
1067,17.8,7.75,1983,December,Trinity
1068,0.81,-9.96,1984,January,Trinity
1069,7.89,-1.46,1984,February,Trinity
1070,5.41,-2.0,1984,March,Trinity
1071,4.45,0.44,1984,April,Trinity
1072,1.53,-0.66,1984,May,Trinity
1073,0.8,-0.1,1984,June,Trinity
1074,0.11,-0.08,1984,July,Trinity
1075,0.29,-0.01,1984,August,Trinity
1076,0.9,-0.08,1984,September,Trinity
1077,4.56,1.07,1984,October,Trinity
1078,20.82,12.97,1984,November,Trinity
1079,3.45,-6.6,1984,December,Trinity
1080,0.9,-9.87,1985,January,Trinity
1081,5.15,-4.2,1985,February,Trinity
1082,5.71,-1.7,1985,March,Trinity
1083,0.47,-3.54,1985,April,Trinity
1084,0.66,-1.53,1985,May,Trinity
1085,0.4,-0.5,1985,June,Trinity
1086,0.24,0.05,1985,July,Trinity
1087,0.6,0.3,1985,August,Trinity
1088,1.83,0.85,1985,September,Trinity
1089,4.35,0.86,1985,October,Trinity
1090,5.45,-2.4,1985,November,Trinity
1091,6.12,-3.93,1985,December,Trinity
1092,12.37,1.6,1986,January,Trinity
1093,23.58,14.23,1986,February,Trinity
