,Value,Anomaly,year,Month,county
974,35.5,-1.5,1976,March,Sierra
975,39.3,-3.2,1976,April,Sierra
976,52.2,2.8,1976,May,Sierra
977,55.3,-1.6,1976,June,Sierra
978,64.1,0.1,1976,July,Sierra
979,57.6,-5.4,1976,August,Sierra
980,58.2,0.7,1976,September,Sierra
981,50.6,1.6,1976,October,Sierra
982,44.6,5.4,1976,November,Sierra
983,36.3,3.2,1976,December,Sierra
984,31.8,0.1,1977,January,Sierra
985,39.3,5.7,1977,February,Sierra
986,33.6,-3.4,1977,March,Sierra
987,46.0,3.5,1977,April,Sierra
988,41.7,-7.7,1977,May,Sierra
989,62.1,5.2,1977,June,Sierra
990,63.9,-0.1,1977,July,Sierra
991,65.3,2.3,1977,August,Sierra
992,56.2,-1.3,1977,September,Sierra
993,50.8,1.8,1977,October,Sierra
994,40.3,1.1,1977,November,Sierra
995,36.5,3.4,1977,December,Sierra
996,34.6,2.9,1978,January,Sierra
997,35.1,1.5,1978,February,Sierra
998,42.0,5.0,1978,March,Sierra
999,39.7,-2.8,1978,April,Sierra
1000,48.6,-0.8,1978,May,Sierra
1001,55.8,-1.1,1978,June,Sierra
1002,63.8,-0.2,1978,July,Sierra
1003,63.0,0.0,1978,August,Sierra
1004,54.6,-2.9,1978,September,Sierra
1005,53.7,4.7,1978,October,Sierra
1006,36.0,-3.2,1978,November,Sierra
1007,29.8,-3.3,1978,December,Sierra
1008,28.5,-3.2,1979,January,Sierra
1009,31.5,-2.1,1979,February,Sierra
1010,38.0,1.0,1979,March,Sierra
1011,41.0,-1.5,1979,April,Sierra
1012,52.1,2.7,1979,May,Sierra
1013,56.8,-0.1,1979,June,Sierra
1014,62.8,-1.2,1979,July,Sierra
1015,61.1,-1.9,1979,August,Sierra
1016,60.6,3.1,1979,September,Sierra
1017,49.7,0.7,1979,October,Sierra
1018,37.6,-1.6,1979,November,Sierra
1019,35.8,2.7,1979,December,Sierra
1020,34.9,3.2,1980,January,Sierra
1021,37.6,4.0,1980,February,Sierra
1022,34.9,-2.1,1980,March,Sierra
1023,43.3,0.8,1980,April,Sierra
1024,47.4,-2.0,1980,May,Sierra
1025,52.4,-4.5,1980,June,Sierra
1026,63.5,-0.5,1980,July,Sierra
1027,61.4,-1.6,1980,August,Sierra
1028,57.9,0.4,1980,September,Sierra
1029,50.4,1.4,1980,October,Sierra
1030,41.2,2.0,1980,November,Sierra
1031,37.8,4.7,1980,December,Sierra
1032,37.2,5.5,1981,January,Sierra
1033,35.6,2.0,1981,February,Sierra
1034,38.0,1.0,1981,March,Sierra
1035,45.8,3.3,1981,April,Sierra
1036,50.2,0.8,1981,May,Sierra
1037,61.1,4.2,1981,June,Sierra
1038,64.0,0.0,1981,July,Sierra
1039,66.4,3.4,1981,August,Sierra
1040,60.2,2.7,1981,September,Sierra
1041,44.7,-4.3,1981,October,Sierra
1042,39.9,0.7,1981,November,Sierra
1043,37.5,4.4,1981,December,Sierra
1044,28.9,-2.8,1982,January,Sierra
1045,35.7,2.1,1982,February,Sierra
1046,34.7,-2.3,1982,March,Sierra
1047,38.3,-4.2,1982,April,Sierra
1048,51.0,1.6,1982,May,Sierra
1049,55.7,-1.2,1982,June,Sierra
1050,62.3,-1.7,1982,July,Sierra
1051,63.3,0.3,1982,August,Sierra
1052,54.9,-2.6,1982,September,Sierra
1053,46.3,-2.7,1982,October,Sierra
1054,35.4,-3.8,1982,November,Sierra
1055,31.2,-1.9,1982,December,Sierra
1056,34.7,3.0,1983,January,Sierra
1057,34.8,1.2,1983,February,Sierra
1058,35.6,-1.4,1983,March,Sierra
1059,37.0,-5.5,1983,April,Sierra
1060,49.1,-0.3,1983,May,Sierra
1061,55.7,-1.2,1983,June,Sierra
1062,59.0,-5.0,1983,July,Sierra
1063,62.9,-0.1,1983,August,Sierra
1064,58.8,1.3,1983,September,Sierra
1065,50.2,1.2,1983,October,Sierra
1066,36.1,-3.1,1983,November,Sierra
1067,32.9,-0.2,1983,December,Sierra
1068,36.1,4.4,1984,January,Sierra
1069,34.6,1.0,1984,February,Sierra
1070,41.0,4.0,1984,March,Sierra
1071,40.6,-1.9,1984,April,Sierra
1072,52.8,3.4,1984,May,Sierra
1073,56.2,-0.7,1984,June,Sierra
1074,67.7,3.7,1984,July,Sierra
1075,64.5,1.5,1984,August,Sierra
1076,60.4,2.9,1984,September,Sierra
1077,44.1,-4.9,1984,October,Sierra
1078,35.6,-3.6,1984,November,Sierra
1079,30.0,-3.1,1984,December,Sierra
1080,33.0,1.3,1985,January,Sierra
1081,33.7,0.1,1985,February,Sierra
1082,33.5,-3.5,1985,March,Sierra
1083,46.9,4.4,1985,April,Sierra
1084,49.5,0.1,1985,May,Sierra
1085,62.0,5.1,1985,June,Sierra
1086,66.7,2.7,1985,July,Sierra
1087,62.6,-0.4,1985,August,Sierra
1088,52.8,-4.7,1985,September,Sierra
1089,48.1,-0.9,1985,October,Sierra
1090,33.8,-5.4,1985,November,Sierra
1091,33.8,0.7,1985,December,Sierra
1092,38.8,7.1,1986,January,Sierra
1093,36.7,3.1,1986,February,Sierra
1094,42.3,5.3,1986,March,Sierra
1095,42.7,0.2,1986,April,Sierra
1096,50.2,0.8,1986,May,Sierra
1097,60.0,3.1,1986,June,Sierra
1098,62.1,-1.9,1986,July,Sierra
1099,65.9,2.9,1986,August,Sierra
1100,51.0,-6.5,1986,September,Sierra
1101,48.4,-0.6,1986,October,Sierra
1102,41.6,2.4,1986,November,Sierra
1103,35.2,2.1,1986,December,Sierra
1104,30.0,-1.7,1987,January,Sierra
1105,33.7,0.1,1987,February,Sierra
1106,36.7,-0.3,1987,March,Sierra
1107,48.6,6.1,1987,April,Sierra
1108,52.4,3.0,1987,May,Sierra
1109,60.5,3.6,1987,June,Sierra
1110,60.4,-3.6,1987,July,Sierra
1111,65.0,2.0,1987,August,Sierra
1112,60.5,3.0,1987,September,Sierra
1113,54.1,5.1,1987,October,Sierra
1114,39.2,0.0,1987,November,Sierra
1115,29.0,-4.1,1987,December,Sierra
1116,31.1,-0.6,1988,January,Sierra
1117,38.2,4.6,1988,February,Sierra
1118,40.0,3.0,1988,March,Sierra
1119,44.1,1.6,1988,April,Sierra
1120,47.8,-1.6,1988,May,Sierra
1121,57.6,0.7,1988,June,Sierra
1122,67.8,3.8,1988,July,Sierra
1123,66.2,3.2,1988,August,Sierra
1124,60.0,2.5,1988,September,Sierra
1125,55.9,6.9,1988,October,Sierra
1126,37.6,-1.6,1988,November,Sierra
1127,31.1,-2.0,1988,December,Sierra
1128,29.2,-2.5,1989,January,Sierra
1129,28.7,-4.9,1989,February,Sierra
1130,38.5,1.5,1989,March,Sierra
1131,46.7,4.2,1989,April,Sierra
1132,49.1,-0.3,1989,May,Sierra
1133,58.4,1.5,1989,June,Sierra
1134,63.6,-0.4,1989,July,Sierra
1135,60.3,-2.7,1989,August,Sierra
1136,56.6,-0.9,1989,September,Sierra
1137,46.5,-2.5,1989,October,Sierra
1138,40.8,1.6,1989,November,Sierra
1139,36.5,3.4,1989,December,Sierra
1140,32.3,0.6,1990,January,Sierra
1141,28.4,-5.2,1990,February,Sierra
1142,39.1,2.1,1990,March,Sierra
1143,47.1,4.6,1990,April,Sierra
1144,47.8,-1.6,1990,May,Sierra
1145,55.8,-1.1,1990,June,Sierra
1146,65.2,1.2,1990,July,Sierra
1147,63.1,0.1,1990,August,Sierra
1148,58.4,0.9,1990,September,Sierra
1149,51.4,2.4,1990,October,Sierra
1150,39.0,-0.2,1990,November,Sierra
1151,26.8,-6.3,1990,December,Sierra
1152,33.9,2.2,1991,January,Sierra
1153,41.4,7.8,1991,February,Sierra
1154,32.3,-4.7,1991,March,Sierra
1155,40.1,-2.4,1991,April,Sierra
1156,45.2,-4.2,1991,May,Sierra
1157,54.5,-2.4,1991,June,Sierra
1158,65.6,1.6,1991,July,Sierra
1159,62.8,-0.2,1991,August,Sierra
1160,62.0,4.5,1991,September,Sierra
1161,53.1,4.1,1991,October,Sierra
1162,40.8,1.6,1991,November,Sierra
1163,34.1,1.0,1991,December,Sierra
1164,34.2,2.5,1992,January,Sierra
1165,37.2,3.6,1992,February,Sierra
1166,40.3,3.3,1992,March,Sierra
1167,47.2,4.7,1992,April,Sierra
1168,56.8,7.4,1992,May,Sierra
1169,58.0,1.1,1992,June,Sierra
1170,62.4,-1.6,1992,July,Sierra
1171,66.1,3.1,1992,August,Sierra
1172,59.8,2.3,1992,September,Sierra
1173,51.6,2.6,1992,October,Sierra
1174,38.8,-0.4,1992,November,Sierra
1175,28.8,-4.3,1992,December,Sierra
1176,27.3,-4.4,1993,January,Sierra
1177,30.3,-3.3,1993,February,Sierra
1178,41.4,4.4,1993,March,Sierra
1179,41.7,-0.8,1993,April,Sierra
1180,49.9,0.5,1993,May,Sierra
1181,54.8,-2.1,1993,June,Sierra
1182,60.6,-3.4,1993,July,Sierra
1183,61.7,-1.3,1993,August,Sierra
1184,58.7,1.2,1993,September,Sierra
1185,50.1,1.1,1993,October,Sierra
1186,38.7,-0.5,1993,November,Sierra
1187,32.6,-0.5,1993,December,Sierra
1188,36.0,4.3,1994,January,Sierra
1189,31.7,-1.9,1994,February,Sierra
1190,41.7,4.7,1994,March,Sierra
1191,44.3,1.8,1994,April,Sierra
1192,50.2,0.8,1994,May,Sierra
1193,57.5,0.6,1994,June,Sierra
1194,67.0,3.0,1994,July,Sierra
1195,64.8,1.8,1994,August,Sierra
1196,58.3,0.8,1994,September,Sierra
1197,47.4,-1.6,1994,October,Sierra
1198,30.6,-8.6,1994,November,Sierra
1199,31.2,-1.9,1994,December,Sierra
1200,33.3,1.6,1995,January,Sierra
1201,40.3,6.7,1995,February,Sierra
1202,35.2,-1.8,1995,March,Sierra
1203,39.4,-3.1,1995,April,Sierra
1204,46.6,-2.8,1995,May,Sierra
1205,54.0,-2.9,1995,June,Sierra
1206,61.7,-2.3,1995,July,Sierra
1207,62.9,-0.1,1995,August,Sierra
1208,60.0,2.5,1995,September,Sierra
1209,51.9,2.9,1995,October,Sierra
1210,45.9,6.7,1995,November,Sierra
1211,35.9,2.8,1995,December,Sierra
1212,35.2,3.5,1996,January,Sierra
1213,36.5,2.9,1996,February,Sierra
1214,38.7,1.7,1996,March,Sierra
1215,43.4,0.9,1996,April,Sierra
1216,48.8,-0.6,1996,May,Sierra
1217,58.7,1.8,1996,June,Sierra
1218,67.4,3.4,1996,July,Sierra
1219,65.8,2.8,1996,August,Sierra
1220,56.8,-0.7,1996,September,Sierra
1221,48.1,-0.9,1996,October,Sierra
1222,40.6,1.4,1996,November,Sierra
1223,34.7,1.6,1996,December,Sierra
1224,33.0,1.3,1997,January,Sierra
1225,35.6,2.0,1997,February,Sierra
1226,41.9,4.9,1997,March,Sierra
1227,42.8,0.3,1997,April,Sierra
1228,54.6,5.2,1997,May,Sierra
1229,56.1,-0.8,1997,June,Sierra
1230,63.8,-0.2,1997,July,Sierra
1231,63.7,0.7,1997,August,Sierra
1232,58.7,1.2,1997,September,Sierra
1233,47.2,-1.8,1997,October,Sierra
1234,40.1,0.9,1997,November,Sierra
1235,31.7,-1.4,1997,December,Sierra
1236,33.4,1.7,1998,January,Sierra
1237,31.4,-2.2,1998,February,Sierra
1238,37.6,0.6,1998,March,Sierra
1239,39.6,-2.9,1998,April,Sierra
1240,41.6,-7.8,1998,May,Sierra
1241,54.2,-2.7,1998,June,Sierra
1242,65.2,1.2,1998,July,Sierra
1243,66.0,3.0,1998,August,Sierra
1244,58.9,1.4,1998,September,Sierra
1245,46.1,-2.9,1998,October,Sierra
1246,36.6,-2.6,1998,November,Sierra
1247,30.7,-2.4,1998,December,Sierra
1248,34.5,2.8,1999,January,Sierra
1249,32.4,-1.2,1999,February,Sierra
1250,35.5,-1.5,1999,March,Sierra
1251,39.4,-3.1,1999,April,Sierra
1252,49.2,-0.2,1999,May,Sierra
1253,56.4,-0.5,1999,June,Sierra
1254,62.8,-1.2,1999,July,Sierra
1255,61.2,-1.8,1999,August,Sierra
1256,60.6,3.1,1999,September,Sierra
1257,52.8,3.8,1999,October,Sierra
1258,42.3,3.1,1999,November,Sierra
1259,34.5,1.4,1999,December,Sierra
1260,33.9,2.2,2000,January,Sierra
1261,35.2,1.6,2000,February,Sierra
1262,38.9,1.9,2000,March,Sierra
1263,45.5,3.0,2000,April,Sierra
1264,50.5,1.1,2000,May,Sierra
1265,60.9,4.0,2000,June,Sierra
1266,62.3,-1.7,2000,July,Sierra
1267,64.8,1.8,2000,August,Sierra
1268,57.5,0.0,2000,September,Sierra
1269,47.4,-1.6,2000,October,Sierra
1270,35.4,-3.8,2000,November,Sierra
1271,36.0,2.9,2000,December,Sierra
1272,31.7,0.0,2001,January,Sierra
1273,30.8,-2.8,2001,February,Sierra
1274,41.9,4.9,2001,March,Sierra
1275,39.6,-2.9,2001,April,Sierra
1276,57.5,8.1,2001,May,Sierra
1277,59.3,2.4,2001,June,Sierra
1278,64.6,0.6,2001,July,Sierra
1279,66.6,3.6,2001,August,Sierra
1280,61.3,3.8,2001,September,Sierra
1281,53.5,4.5,2001,October,Sierra
1282,40.2,1.0,2001,November,Sierra
1283,31.7,-1.4,2001,December,Sierra
1284,30.5,-1.2,2002,January,Sierra
1285,36.8,3.2,2002,February,Sierra
1286,36.1,-0.9,2002,March,Sierra
1287,43.9,1.4,2002,April,Sierra
1288,49.2,-0.2,2002,May,Sierra
1289,59.9,3.0,2002,June,Sierra
1290,67.6,3.6,2002,July,Sierra
1291,63.8,0.8,2002,August,Sierra
1292,59.7,2.2,2002,September,Sierra
1293,49.0,0.0,2002,October,Sierra
1294,41.1,1.9,2002,November,Sierra
1295,32.7,-0.4,2002,December,Sierra
1296,39.8,8.1,2003,January,Sierra
1297,34.3,0.7,2003,February,Sierra
1298,39.8,2.8,2003,March,Sierra
1299,36.6,-5.9,2003,April,Sierra
1300,50.1,0.7,2003,May,Sierra
1301,60.6,3.7,2003,June,Sierra
1302,68.0,4.0,2003,July,Sierra
1303,63.6,0.6,2003,August,Sierra
1304,62.0,4.5,2003,September,Sierra
1305,54.4,5.4,2003,October,Sierra
1306,35.5,-3.7,2003,November,Sierra
1307,33.2,0.1,2003,December,Sierra
1308,32.3,0.6,2004,January,Sierra
1309,32.2,-1.4,2004,February,Sierra
1310,44.6,7.6,2004,March,Sierra
1311,45.3,2.8,2004,April,Sierra
1312,50.4,1.0,2004,May,Sierra
1313,59.0,2.1,2004,June,Sierra
1314,65.8,1.8,2004,July,Sierra
1315,64.6,1.6,2004,August,Sierra
1316,57.9,0.4,2004,September,Sierra
1317,47.1,-1.9,2004,October,Sierra
1318,37.8,-1.4,2004,November,Sierra
1319,34.4,1.3,2004,December,Sierra
1320,31.7,0.0,2005,January,Sierra
1321,35.5,1.9,2005,February,Sierra
1322,39.2,2.2,2005,March,Sierra
1323,41.0,-1.5,2005,April,Sierra
1324,49.1,-0.3,2005,May,Sierra
1325,53.5,-3.4,2005,June,Sierra
1326,68.2,4.2,2005,July,Sierra
1327,65.4,2.4,2005,August,Sierra
1328,55.7,-1.8,2005,September,Sierra
1329,50.0,1.0,2005,October,Sierra
1330,41.6,2.4,2005,November,Sierra
1331,36.1,3.0,2005,December,Sierra
1332,34.3,2.6,2006,January,Sierra
1333,35.8,2.2,2006,February,Sierra
1334,31.1,-5.9,2006,March,Sierra
1335,41.3,-1.2,2006,April,Sierra
1336,52.7,3.3,2006,May,Sierra
1337,61.4,4.5,2006,June,Sierra
1338,67.9,3.9,2006,July,Sierra
1339,63.0,0.0,2006,August,Sierra
1340,58.8,1.3,2006,September,Sierra
1341,48.2,-0.8,2006,October,Sierra
1342,39.2,0.0,2006,November,Sierra
1343,33.4,0.3,2006,December,Sierra
1344,31.6,-0.1,2007,January,Sierra
1345,35.8,2.2,2007,February,Sierra
1346,42.6,5.6,2007,March,Sierra
1347,44.0,1.5,2007,April,Sierra
1348,52.7,3.3,2007,May,Sierra
1349,58.9,2.0,2007,June,Sierra
1350,66.7,2.7,2007,July,Sierra
1351,65.2,2.2,2007,August,Sierra
1352,55.9,-1.6,2007,September,Sierra
1353,46.7,-2.3,2007,October,Sierra
1354,42.5,3.3,2007,November,Sierra
1355,30.4,-2.7,2007,December,Sierra
1356,29.3,-2.4,2008,January,Sierra
1357,33.2,-0.4,2008,February,Sierra
1358,38.1,1.1,2008,March,Sierra
1359,41.1,-1.4,2008,April,Sierra
1360,50.6,1.2,2008,May,Sierra
1361,58.6,1.7,2008,June,Sierra
1362,66.1,2.1,2008,July,Sierra
1363,66.6,3.6,2008,August,Sierra
1364,60.8,3.3,2008,September,Sierra
1365,50.2,1.2,2008,October,Sierra
1366,43.0,3.8,2008,November,Sierra
1367,31.7,-1.4,2008,December,Sierra
1368,35.7,4.0,2009,January,Sierra
1369,33.8,0.2,2009,February,Sierra
1370,36.8,-0.2,2009,March,Sierra
1371,42.8,0.3,2009,April,Sierra
1372,54.7,5.3,2009,May,Sierra
1373,56.5,-0.4,2009,June,Sierra
1374,66.3,2.3,2009,July,Sierra
1375,64.3,1.3,2009,August,Sierra
1376,62.3,4.8,2009,September,Sierra
1377,47.3,-1.7,2009,October,Sierra
1378,40.4,1.2,2009,November,Sierra
1379,29.7,-3.4,2009,December,Sierra
1380,35.0,3.3,2010,January,Sierra
1381,36.4,2.8,2010,February,Sierra
1382,37.3,0.3,2010,March,Sierra
1383,38.4,-4.1,2010,April,Sierra
1384,43.8,-5.6,2010,May,Sierra
1385,57.1,0.2,2010,June,Sierra
1386,65.6,1.6,2010,July,Sierra
1387,61.8,-1.2,2010,August,Sierra
1388,58.8,1.3,2010,September,Sierra
1389,49.8,0.8,2010,October,Sierra
1390,37.2,-2.0,2010,November,Sierra
1391,34.3,1.2,2010,December,Sierra
1392,35.3,3.6,2011,January,Sierra
1393,31.2,-2.4,2011,February,Sierra
1394,35.0,-2.0,2011,March,Sierra
1395,39.8,-2.7,2011,April,Sierra
1396,44.9,-4.5,2011,May,Sierra
1397,54.3,-2.6,2011,June,Sierra
1398,62.6,-1.4,2011,July,Sierra
1399,63.4,0.4,2011,August,Sierra
1400,62.1,4.6,2011,September,Sierra
1401,49.6,0.6,2011,October,Sierra
1402,37.7,-1.5,2011,November,Sierra
1403,34.3,1.2,2011,December,Sierra
1404,36.6,4.9,2012,January,Sierra
1405,35.1,1.5,2012,February,Sierra
1406,36.4,-0.6,2012,March,Sierra
1407,43.6,1.1,2012,April,Sierra
1408,51.8,2.4,2012,May,Sierra
1409,56.9,0.0,2012,June,Sierra
1410,64.3,0.3,2012,July,Sierra
1411,67.2,4.2,2012,August,Sierra
1412,63.0,5.5,2012,September,Sierra
1413,50.9,1.9,2012,October,Sierra
1414,41.7,2.5,2012,November,Sierra
1415,30.7,-2.4,2012,December,Sierra
1416,30.5,-1.2,2013,January,Sierra
1417,34.2,0.6,2013,February,Sierra
1418,41.7,4.7,2013,March,Sierra
1419,46.0,3.5,2013,April,Sierra
1420,51.0,1.6,2013,May,Sierra
1421,60.4,3.5,2013,June,Sierra
1422,67.9,3.9,2013,July,Sierra
1423,63.3,0.3,2013,August,Sierra
1424,57.5,0.0,2013,September,Sierra
1425,47.0,-2.0,2013,October,Sierra
1426,41.9,2.7,2013,November,Sierra
1427,32.4,-0.7,2013,December,Sierra
1428,39.2,7.5,2014,January,Sierra
1429,38.1,4.5,2014,February,Sierra
1430,40.9,3.9,2014,March,Sierra
1431,45.1,2.6,2014,April,Sierra
1432,52.0,2.6,2014,May,Sierra
1433,60.0,3.1,2014,June,Sierra
1434,69.2,5.2,2014,July,Sierra
1435,64.2,1.2,2014,August,Sierra
1436,60.6,3.1,2014,September,Sierra
1437,52.3,3.3,2014,October,Sierra
1438,42.2,3.0,2014,November,Sierra
1439,35.8,2.7,2014,December,Sierra
1440,40.0,8.3,2015,January,Sierra
1441,42.8,9.2,2015,February,Sierra
1442,45.0,8.0,2015,March,Sierra
1443,44.2,1.7,2015,April,Sierra
1444,50.2,0.8,2015,May,Sierra
1445,63.2,6.3,2015,June,Sierra
1446,65.0,1.0,2015,July,Sierra
1447,64.9,1.9,2015,August,Sierra
1448,60.9,3.4,2015,September,Sierra
1449,54.0,5.0,2015,October,Sierra
1450,35.3,-3.9,2015,November,Sierra
1451,30.8,-2.3,2015,December,Sierra
1452,33.4,1.7,2016,January,Sierra
1453,40.2,6.6,2016,February,Sierra
1454,40.0,3.0,2016,March,Sierra
1455,46.3,3.8,2016,April,Sierra
1456,50.8,1.4,2016,May,Sierra
1457,60.4,3.5,2016,June,Sierra
1458,64.9,0.9,2016,July,Sierra
1459,66.0,3.0,2016,August,Sierra
1460,59.1,1.6,2016,September,Sierra
1461,47.7,-1.3,2016,October,Sierra
1462,41.0,1.8,2016,November,Sierra
1463,33.1,0.0,2016,December,Sierra
1464,30.7,-1.0,2017,January,Sierra
1465,34.7,1.1,2017,February,Sierra
1466,40.6,3.6,2017,March,Sierra
1467,41.8,-0.7,2017,April,Sierra
1468,52.7,3.3,2017,May,Sierra
1469,60.7,3.8,2017,June,Sierra
1470,67.8,3.8,2017,July,Sierra
1471,68.2,5.2,2017,August,Sierra
1472,58.4,0.9,2017,September,Sierra
1473,49.7,0.7,2017,October,Sierra
1474,42.0,2.8,2017,November,Sierra
1475,37.1,4.0,2017,December,Sierra
1476,38.2,6.5,2018,January,Sierra
1477,33.8,0.2,2018,February,Sierra
1478,35.1,-1.9,2018,March,Sierra
1479,44.3,1.8,2018,April,Sierra
1480,52.1,2.7,2018,May,Sierra
1481,59.9,3.0,2018,June,Sierra
1482,69.3,5.3,2018,July,Sierra
1483,65.6,2.6,2018,August,Sierra
1484,59.4,1.9,2018,September,Sierra
1485,50.0,1.0,2018,October,Sierra
1486,42.2,3.0,2018,November,Sierra
1487,34.2,1.1,2018,December,Sierra
1488,35.7,4.0,2019,January,Sierra
1489,27.6,-6.0,2019,February,Sierra
1490,36.1,-0.9,2019,March,Sierra
1491,45.6,3.1,2019,April,Sierra
1492,47.5,-1.9,2019,May,Sierra
1493,59.5,2.6,2019,June,Sierra
1494,64.2,0.2,2019,July,Sierra
1495,65.6,2.6,2019,August,Sierra
1496,56.1,-1.4,2019,September,Sierra
1497,46.4,-2.6,2019,October,Sierra
1498,42.8,3.6,2019,November,Sierra
1499,34.6,1.5,2019,December,Sierra
1500,35.6,3.9,2020,January,Sierra
1501,38.4,4.8,2020,February,Sierra
1502,35.6,-1.4,2020,March,Sierra
1503,45.0,2.5,2020,April,Sierra
1504,51.9,2.5,2020,May,Sierra
1505,58.6,1.7,2020,June,Sierra
1506,66.2,2.2,2020,July,Sierra
1507,68.1,5.1,2020,August,Sierra
1508,63.0,5.5,2020,September,Sierra
1509,55.0,6.0,2020,October,Sierra
1510,39.2,0.0,2020,November,Sierra
1511,34.9,1.8,2020,December,Sierra
1512,35.0,3.3,2021,January,Sierra
1513,34.8,1.2,2021,February,Sierra
1514,36.6,-0.4,2021,March,Sierra
1515,45.8,3.3,2021,April,Sierra
1516,52.5,3.1,2021,May,Sierra
1517,64.0,7.1,2021,June,Sierra
1518,70.7,6.7,2021,July,Sierra
1519,67.0,4.0,2021,August,Sierra
1520,61.3,3.8,2021,September,Sierra
1521,46.9,-2.1,2021,October,Sierra
1522,43.8,4.6,2021,November,Sierra
1523,32.5,-0.6,2021,December,Sierra
1524,35.7,4.0,2022,January,Sierra
1525,36.5,2.9,2022,February,Sierra
1526,41.8,4.8,2022,March,Sierra
1527,42.7,0.2,2022,April,Sierra
1528,49.3,-0.1,2022,May,Sierra
1529,58.7,1.8,2022,June,Sierra
1530,67.2,3.2,2022,July,Sierra
1531,67.9,4.9,2022,August,Sierra
1532,62.5,5.0,2022,September,Sierra
1533,54.4,5.4,2022,October,Sierra
1534,34.8,-4.4,2022,November,Sierra
1535,31.5,-1.6,2022,December,Sierra
1536,29.8,-1.9,2023,January,Sierra
1537,31.4,-2.2,2023,February,Sierra
1538,30.6,-6.4,2023,March,Sierra
0,30.6,-2.3,1895,January,Siskiyou
1,36.2,0.4,1895,February,Siskiyou
2,38.1,-0.9,1895,March,Siskiyou
3,44.2,0.3,1895,April,Siskiyou
4,50.4,-0.3,1895,May,Siskiyou
5,58.8,0.9,1895,June,Siskiyou
6,64.1,-1.9,1895,July,Siskiyou
7,64.3,-0.9,1895,August,Siskiyou
8,55.2,-4.2,1895,September,Siskiyou
9,52.3,2.4,1895,October,Siskiyou
10,36.9,-2.5,1895,November,Siskiyou
11,30.5,-3.3,1895,December,Siskiyou
12,35.8,2.9,1896,January,Siskiyou
13,37.7,1.9,1896,February,Siskiyou
14,40.0,1.0,1896,March,Siskiyou
15,37.6,-6.3,1896,April,Siskiyou
16,45.9,-4.8,1896,May,Siskiyou
17,58.8,0.9,1896,June,Siskiyou
18,69.0,3.0,1896,July,Siskiyou
19,64.9,-0.3,1896,August,Siskiyou
20,57.4,-2.0,1896,September,Siskiyou
21,50.4,0.5,1896,October,Siskiyou
22,35.7,-3.7,1896,November,Siskiyou
23,36.7,2.9,1896,December,Siskiyou
24,33.2,0.3,1897,January,Siskiyou
25,34.1,-1.7,1897,February,Siskiyou
26,32.4,-6.6,1897,March,Siskiyou
27,46.3,2.4,1897,April,Siskiyou
28,55.9,5.2,1897,May,Siskiyou
29,56.2,-1.7,1897,June,Siskiyou
30,63.6,-2.4,1897,July,Siskiyou
31,66.8,1.6,1897,August,Siskiyou
32,56.8,-2.6,1897,September,Siskiyou
33,48.6,-1.3,1897,October,Siskiyou
34,37.5,-1.9,1897,November,Siskiyou
35,33.8,0.0,1897,December,Siskiyou
36,28.9,-4.0,1898,January,Siskiyou
37,37.0,1.2,1898,February,Siskiyou
38,36.0,-3.0,1898,March,Siskiyou
39,45.3,1.4,1898,April,Siskiyou
40,48.8,-1.9,1898,May,Siskiyou
41,56.9,-1.0,1898,June,Siskiyou
42,64.9,-1.1,1898,July,Siskiyou
43,66.4,1.2,1898,August,Siskiyou
44,58.2,-1.2,1898,September,Siskiyou
45,47.3,-2.6,1898,October,Siskiyou
46,37.4,-2.0,1898,November,Siskiyou
47,31.4,-2.4,1898,December,Siskiyou
48,34.1,1.2,1899,January,Siskiyou
49,33.3,-2.5,1899,February,Siskiyou
50,36.8,-2.2,1899,March,Siskiyou
51,42.1,-1.8,1899,April,Siskiyou
52,44.8,-5.9,1899,May,Siskiyou
53,56.1,-1.8,1899,June,Siskiyou
54,64.8,-1.2,1899,July,Siskiyou
55,58.7,-6.5,1899,August,Siskiyou
56,60.6,1.2,1899,September,Siskiyou
57,45.2,-4.7,1899,October,Siskiyou
58,42.2,2.8,1899,November,Siskiyou
59,33.1,-0.7,1899,December,Siskiyou
60,37.3,4.4,1900,January,Siskiyou
61,36.1,0.3,1900,February,Siskiyou
62,43.1,4.1,1900,March,Siskiyou
63,41.6,-2.3,1900,April,Siskiyou
64,49.4,-1.3,1900,May,Siskiyou
65,58.5,0.6,1900,June,Siskiyou
66,64.7,-1.3,1900,July,Siskiyou
67,60.3,-4.9,1900,August,Siskiyou
68,55.0,-4.4,1900,September,Siskiyou
69,45.9,-4.0,1900,October,Siskiyou
70,40.4,1.0,1900,November,Siskiyou
71,35.4,1.6,1900,December,Siskiyou
72,28.3,-4.6,1901,January,Siskiyou
73,32.4,-3.4,1901,February,Siskiyou
74,38.9,-0.1,1901,March,Siskiyou
75,40.5,-3.4,1901,April,Siskiyou
76,50.0,-0.7,1901,May,Siskiyou
77,54.5,-3.4,1901,June,Siskiyou
78,63.6,-2.4,1901,July,Siskiyou
79,66.4,1.2,1901,August,Siskiyou
80,55.2,-4.2,1901,September,Siskiyou
81,51.5,1.6,1901,October,Siskiyou
82,40.9,1.5,1901,November,Siskiyou
83,33.8,0.0,1901,December,Siskiyou
84,32.4,-0.5,1902,January,Siskiyou
85,38.2,2.4,1902,February,Siskiyou
